Timestamp,Session_Code,Participant_ID,Group_ID,Treatment,Round,Survey Page,Question,Response
2025-06-17T09:11:32.286285,qpqdp5z6,2,1,1,Nationality,other_cit,Andorra
2025-06-17T09:13:29.218173,qpqdp5z6,2,1,1,Education,degree,3
2025-06-17T09:13:43.801089,qpqdp5z6,2,1,1,Gender,gen,3
2025-06-17T09:13:43.803219,qpqdp5z6,2,1,1,Gender,other_gender,asdf
2025-06-17T09:14:46.376821,qpqdp5z6,2,1,1,Income,inc,6
2025-06-17T09:14:46.381599,qpqdp5z6,2,1,1,Income,inc_hh,5
2025-06-17T09:16:18.871144,qpqdp5z6,11,1,1,Nationality,spbrn,2
2025-06-17T09:16:18.873404,qpqdp5z6,11,1,1,Nationality,cntbrn,Australia
2025-06-17T09:16:18.873425,qpqdp5z6,11,1,1,Nationality,spcit,1
2025-06-17T09:16:18.873439,qpqdp5z6,11,1,1,Nationality,other_cit,
2025-06-17T09:16:22.784952,qpqdp5z6,11,1,1,Education,degree,6
2025-06-17T09:16:27.619568,qpqdp5z6,11,1,1,Gender,gen,3
2025-06-17T09:16:27.621745,qpqdp5z6,11,1,1,Gender,other_gender,other
2025-06-17T09:17:49.768944,qpqdp5z6,9,1,1,Nationality,spbrn,1
2025-06-17T09:17:49.770352,qpqdp5z6,9,1,1,Nationality,cntbrn,
2025-06-17T09:17:49.770372,qpqdp5z6,9,1,1,Nationality,spcit,2
2025-06-17T09:17:49.770385,qpqdp5z6,9,1,1,Nationality,other_cit,Australia
2025-06-17T09:17:53.256297,qpqdp5z6,9,1,1,Education,degree,6
2025-06-17T09:17:59.110679,qpqdp5z6,9,1,1,Gender,gen,3
2025-06-17T09:17:59.112399,qpqdp5z6,9,1,1,Gender,other_gender,other
2025-06-17T09:18:11.194807,qpqdp5z6,9,1,1,Income,inc,8
2025-06-17T09:18:11.197134,qpqdp5z6,9,1,1,Income,inc_hh,17
2025-06-17T09:18:57.946019,qpqdp5z6,14,1,1,Nationality,spbrn,2
2025-06-17T09:18:57.949210,qpqdp5z6,14,1,1,Nationality,cntbrn,Australia
2025-06-17T09:18:57.949233,qpqdp5z6,14,1,1,Nationality,spcit,1
2025-06-17T09:18:57.949249,qpqdp5z6,14,1,1,Nationality,other_cit,
2025-06-17T09:19:01.142991,qpqdp5z6,14,1,1,Education,degree,6
2025-06-17T09:19:06.355488,qpqdp5z6,14,1,1,Gender,gen,3
2025-06-17T09:19:06.357081,qpqdp5z6,14,1,1,Gender,other_gender,other
2025-06-17T09:19:18.224885,qpqdp5z6,14,1,1,Income,inc,13
2025-06-17T09:19:18.226350,qpqdp5z6,14,1,1,Income,inc_hh,17
2025-06-18T05:33:30.491683,b3gs5yo0,1,1,1,Nationality,spbrn,1
2025-06-18T05:33:30.495434,b3gs5yo0,1,1,1,Nationality,cntbrn,
2025-06-18T05:33:30.495472,b3gs5yo0,1,1,1,Nationality,spcit,1
2025-06-18T05:33:30.495494,b3gs5yo0,1,1,1,Nationality,other_cit,
2025-06-18T05:33:33.376709,b3gs5yo0,1,1,1,Education,degree,3
2025-06-18T05:33:38.111939,b3gs5yo0,1,1,1,Gender,gen,1
2025-06-18T05:33:38.115464,b3gs5yo0,1,1,1,Gender,other_gender,
2025-06-18T05:36:48.073061,b3gs5yo0,2,1,1,Nationality,spbrn,1
2025-06-18T05:36:48.077702,b3gs5yo0,2,1,1,Nationality,cntbrn,
2025-06-18T05:36:48.077739,b3gs5yo0,2,1,1,Nationality,spcit,1
2025-06-18T05:36:48.077758,b3gs5yo0,2,1,1,Nationality,other_cit,
2025-06-18T05:36:53.010719,b3gs5yo0,2,1,1,Education,degree,4
2025-06-18T05:36:56.367685,b3gs5yo0,2,1,1,Gender,gen,1
2025-06-18T05:36:56.369587,b3gs5yo0,2,1,1,Gender,other_gender,
2025-06-18T05:51:00.358716,koebb0co,3,1,1,Party,party,2
2025-06-18T05:51:00.362758,koebb0co,3,1,1,Party,party_closer,1
2025-06-18T06:21:15.027378,f2csi0yn,1,1,1,Party,party,2
2025-06-18T06:21:15.030288,f2csi0yn,1,1,1,Party,party_closer,
2025-06-18T06:21:15.030318,f2csi0yn,1,1,1,Party,party_strong_republican,
2025-06-18T06:21:15.030341,f2csi0yn,1,1,1,Party,party_strong_democrat,1
2025-06-18T06:21:21.018290,f2csi0yn,2,1,1,Party,party,2
2025-06-18T06:21:21.019773,f2csi0yn,2,1,1,Party,party_closer,
2025-06-18T06:21:21.019806,f2csi0yn,2,1,1,Party,party_strong_republican,
2025-06-18T06:21:21.019831,f2csi0yn,2,1,1,Party,party_strong_democrat,2
2025-06-18T06:21:26.067829,f2csi0yn,3,1,1,Party,party,3
2025-06-18T06:21:26.069707,f2csi0yn,3,1,1,Party,party_closer,1
2025-06-18T06:21:26.069768,f2csi0yn,3,1,1,Party,party_strong_republican,
2025-06-18T06:21:26.069808,f2csi0yn,3,1,1,Party,party_strong_democrat,
2025-06-18T06:21:32.902056,f2csi0yn,4,1,1,Party,party,4
2025-06-18T06:21:32.903665,f2csi0yn,4,1,1,Party,party_closer,3
2025-06-18T06:21:32.903699,f2csi0yn,4,1,1,Party,party_strong_republican,
2025-06-18T06:21:32.903723,f2csi0yn,4,1,1,Party,party_strong_democrat,
2025-06-18T06:22:39.998186,f2csi0yn,5,1,1,Party,party,1
2025-06-18T06:22:40.000555,f2csi0yn,5,1,1,Party,party_closer,
2025-06-18T06:23:53.001566,f2csi0yn,5,1,1,Party,party,1
2025-06-18T06:23:53.002902,f2csi0yn,5,1,1,Party,party_closer,
2025-06-18T06:23:53.002934,f2csi0yn,5,1,1,Party,party_strong_republican,2
2025-06-18T06:23:53.002959,f2csi0yn,5,1,1,Party,party_strong_democrat,
2025-06-18T06:32:59.398695,f2csi0yn,12,1,1,Nationality,spbrn,
2025-06-18T06:32:59.402975,f2csi0yn,12,1,1,Nationality,cntbrn,
2025-06-18T06:32:59.403000,f2csi0yn,12,1,1,Nationality,spcit,
2025-06-18T06:32:59.403017,f2csi0yn,12,1,1,Nationality,other_cit,
2025-06-18T06:34:41.907440,f2csi0yn,22,1,1,Nationality,spbrn,1
2025-06-18T06:34:41.910283,f2csi0yn,22,1,1,Nationality,cntbrn,
2025-06-18T06:34:41.910307,f2csi0yn,22,1,1,Nationality,spcit,2
2025-06-18T06:34:41.910323,f2csi0yn,22,1,1,Nationality,other_cit,Australia
2025-06-18T06:34:45.222767,f2csi0yn,22,1,1,Education,degree,6
2025-06-18T06:34:52.061212,f2csi0yn,22,1,1,Gender,gen,3
2025-06-18T06:34:52.063219,f2csi0yn,22,1,1,Gender,other_gender,other
2025-06-18T06:35:05.624161,f2csi0yn,22,1,1,Party,party,3
2025-06-18T06:35:05.626629,f2csi0yn,22,1,1,Party,party_closer,3
2025-06-18T06:35:05.626670,f2csi0yn,22,1,1,Party,party_strong_republican,
2025-06-18T06:35:05.626694,f2csi0yn,22,1,1,Party,party_strong_democrat,
2025-06-18T06:35:11.390901,f2csi0yn,22,1,1,Income,inc,17
2025-06-18T06:35:11.393484,f2csi0yn,22,1,1,Income,inc_hh,17
2025-06-18T06:38:16.109128,f2csi0yn,18,1,1,Nationality,spbrn,1
2025-06-18T06:38:16.110457,f2csi0yn,18,1,1,Nationality,cntbrn,
2025-06-18T06:38:16.110485,f2csi0yn,18,1,1,Nationality,spcit,2
2025-06-18T06:38:16.110503,f2csi0yn,18,1,1,Nationality,other_cit,Australia
2025-06-18T06:38:19.012425,f2csi0yn,18,1,1,Education,degree,6
2025-06-18T06:38:23.100101,f2csi0yn,18,1,1,Gender,gen,3
2025-06-18T06:38:23.101075,f2csi0yn,18,1,1,Gender,other_gender,other
2025-06-18T06:38:35.297348,f2csi0yn,18,1,1,Party,party,4
2025-06-18T06:38:35.298096,f2csi0yn,18,1,1,Party,party_closer,3
2025-06-18T06:38:35.298116,f2csi0yn,18,1,1,Party,party_strong_republican,
2025-06-18T06:38:35.298131,f2csi0yn,18,1,1,Party,party_strong_democrat,
2025-06-18T06:38:41.048426,f2csi0yn,18,1,1,Income,inc,17
2025-06-18T06:38:41.049405,f2csi0yn,18,1,1,Income,inc_hh,16
2025-06-24T13:56:29.855289,40xrjqh1,1,1,1,Nationality,spbrn,1
2025-06-24T13:56:29.858524,40xrjqh1,1,1,1,Nationality,cntbrn,
2025-06-24T13:56:29.858560,40xrjqh1,1,1,1,Nationality,spcit,1
2025-06-24T13:56:29.858578,40xrjqh1,1,1,1,Nationality,other_cit,
2025-06-24T13:56:32.512333,40xrjqh1,1,1,1,Education,degree,5
2025-06-24T13:56:34.846411,40xrjqh1,1,1,1,Gender,gen,1
2025-06-24T13:56:34.848352,40xrjqh1,1,1,1,Gender,other_gender,
2025-06-24T13:58:07.644406,40xrjqh1,1,1,1,Party,party,2
2025-06-24T13:58:07.647008,40xrjqh1,1,1,1,Party,party_closer,
2025-06-24T13:58:07.647031,40xrjqh1,1,1,1,Party,party_strong_republican,
2025-06-24T13:58:07.647048,40xrjqh1,1,1,1,Party,party_strong_democrat,1
2025-06-24T13:58:11.048390,40xrjqh1,1,1,1,Income,inc,4
2025-06-24T13:58:11.049766,40xrjqh1,1,1,1,Income,inc_hh,9
2025-06-24T13:58:43.096576,40xrjqh1,2,1,1,Nationality,spbrn,1
2025-06-24T13:58:43.098184,40xrjqh1,2,1,1,Nationality,cntbrn,
2025-06-24T13:58:43.098207,40xrjqh1,2,1,1,Nationality,spcit,1
2025-06-24T13:58:43.098223,40xrjqh1,2,1,1,Nationality,other_cit,
2025-06-24T13:58:50.038725,40xrjqh1,3,1,1,Nationality,spbrn,1
2025-06-24T13:58:50.040605,40xrjqh1,3,1,1,Nationality,cntbrn,
2025-06-24T13:58:50.040638,40xrjqh1,3,1,1,Nationality,spcit,1
2025-06-24T13:58:50.040662,40xrjqh1,3,1,1,Nationality,other_cit,
2025-06-24T13:58:52.644185,40xrjqh1,3,1,1,Education,degree,4
2025-06-24T13:58:57.197056,40xrjqh1,3,1,1,Gender,gen,3
2025-06-24T13:58:57.198621,40xrjqh1,3,1,1,Gender,other_gender,other
2025-06-24T13:58:59.961409,40xrjqh1,3,1,1,Party,party,1
2025-06-24T13:58:59.962634,40xrjqh1,3,1,1,Party,party_closer,
2025-06-24T13:58:59.962672,40xrjqh1,3,1,1,Party,party_strong_republican,2
2025-06-24T13:58:59.962704,40xrjqh1,3,1,1,Party,party_strong_democrat,
2025-06-24T13:59:03.577896,40xrjqh1,3,1,1,Income,inc,3
2025-06-24T13:59:03.578889,40xrjqh1,3,1,1,Income,inc_hh,9
2025-06-24T13:59:13.931971,40xrjqh1,2,1,1,Education,degree,2
2025-06-24T13:59:16.115224,40xrjqh1,2,1,1,Gender,gen,1
2025-06-24T13:59:16.117167,40xrjqh1,2,1,1,Gender,other_gender,
2025-06-24T13:59:18.929466,40xrjqh1,2,1,1,Party,party,1
2025-06-24T13:59:18.930994,40xrjqh1,2,1,1,Party,party_closer,
2025-06-24T13:59:18.931020,40xrjqh1,2,1,1,Party,party_strong_republican,1
2025-06-24T13:59:18.931038,40xrjqh1,2,1,1,Party,party_strong_democrat,
2025-06-24T13:59:22.883613,40xrjqh1,2,1,1,Income,inc,6
2025-06-24T13:59:22.885027,40xrjqh1,2,1,1,Income,inc_hh,11
2025-06-25T06:52:40.562041,9mbtbx2f,3,1,1,Nationality,spbrn,1
2025-06-25T06:52:40.565928,9mbtbx2f,3,1,1,Nationality,cntbrn,
2025-06-25T06:52:40.565957,9mbtbx2f,3,1,1,Nationality,spcit,1
2025-06-25T06:52:40.565976,9mbtbx2f,3,1,1,Nationality,other_cit,
2025-06-25T06:52:47.025315,9mbtbx2f,3,1,1,Education,degree,6
2025-06-25T06:52:49.815339,9mbtbx2f,3,1,1,Gender,gen,1
2025-06-25T06:52:49.817078,9mbtbx2f,3,1,1,Gender,other_gender,
2025-06-25T06:52:53.410422,9mbtbx2f,3,1,1,Party,party,2
2025-06-25T06:52:53.412427,9mbtbx2f,3,1,1,Party,party_closer,
2025-06-25T06:52:53.412464,9mbtbx2f,3,1,1,Party,party_strong_republican,
2025-06-25T06:52:53.412487,9mbtbx2f,3,1,1,Party,party_strong_democrat,1
2025-06-25T06:52:57.303145,9mbtbx2f,3,1,1,Income,inc,5
2025-06-25T06:52:57.305525,9mbtbx2f,3,1,1,Income,inc_hh,7
2025-06-25T06:53:05.648287,9mbtbx2f,2,1,1,Nationality,spbrn,1
2025-06-25T06:53:05.649465,9mbtbx2f,2,1,1,Nationality,cntbrn,
2025-06-25T06:53:05.649492,9mbtbx2f,2,1,1,Nationality,spcit,1
2025-06-25T06:53:05.649512,9mbtbx2f,2,1,1,Nationality,other_cit,
2025-06-25T06:53:08.391049,9mbtbx2f,2,1,1,Education,degree,6
2025-06-25T06:53:10.842980,9mbtbx2f,2,1,1,Gender,gen,1
2025-06-25T06:53:10.844389,9mbtbx2f,2,1,1,Gender,other_gender,
2025-06-25T06:53:13.593232,9mbtbx2f,2,1,1,Party,party,1
2025-06-25T06:53:13.594615,9mbtbx2f,2,1,1,Party,party_closer,
2025-06-25T06:53:13.594651,9mbtbx2f,2,1,1,Party,party_strong_republican,1
2025-06-25T06:53:13.594676,9mbtbx2f,2,1,1,Party,party_strong_democrat,
2025-06-25T06:53:16.919953,9mbtbx2f,2,1,1,Income,inc,5
2025-06-25T06:53:16.921159,9mbtbx2f,2,1,1,Income,inc_hh,7
2025-06-27T06:18:25.924908,esdtt1wz,1,1,1,Nationality,spbrn,1
2025-06-27T06:18:25.928420,esdtt1wz,1,1,1,Nationality,cntbrn,
2025-06-27T06:18:25.928459,esdtt1wz,1,1,1,Nationality,spcit,1
2025-06-27T06:18:25.928482,esdtt1wz,1,1,1,Nationality,other_cit,
2025-06-27T06:18:28.355436,esdtt1wz,1,1,1,Education,degree,4
2025-06-27T06:18:30.407518,esdtt1wz,1,1,1,Gender,gen,1
2025-06-27T06:18:30.409854,esdtt1wz,1,1,1,Gender,other_gender,
2025-06-27T06:18:33.723848,esdtt1wz,1,1,1,Party,party,1
2025-06-27T06:18:33.726011,esdtt1wz,1,1,1,Party,party_closer,
2025-06-27T06:18:33.726047,esdtt1wz,1,1,1,Party,party_strong_republican,1
2025-06-27T06:18:33.726070,esdtt1wz,1,1,1,Party,party_strong_democrat,
2025-06-27T06:18:39.191061,esdtt1wz,1,1,1,Income,inc,5
2025-06-27T06:18:39.192588,esdtt1wz,1,1,1,Income,inc_hh,8
2025-06-27T06:36:02.788963,esdtt1wz,2,1,1,Education,degree,4
2025-06-27T06:36:06.348906,esdtt1wz,2,1,1,Gender,gen,1
2025-06-27T06:36:06.351887,esdtt1wz,2,1,1,Gender,other_gender,
2025-06-27T08:23:18.705895,esdtt1wz,2,1,1,Party,spbrn,2
2025-06-27T08:23:18.710725,esdtt1wz,2,1,1,Party,cntbrn,
2025-06-27T08:23:18.710759,esdtt1wz,2,1,1,Party,spcit,2
2025-06-27T08:23:18.710780,esdtt1wz,2,1,1,Party,other_cit,
2025-06-27T08:23:18.710800,esdtt1wz,2,1,1,Party,gen,1
2025-06-27T08:23:18.710821,esdtt1wz,2,1,1,Party,other_gender,
2025-06-27T08:23:18.710841,esdtt1wz,2,1,1,Party,degree,4
2025-06-27T08:23:18.710861,esdtt1wz,2,1,1,Party,party,1
2025-06-27T08:23:18.710881,esdtt1wz,2,1,1,Party,party_closer,
2025-06-27T08:31:49.450886,esdtt1wz,2,1,1,Party,spbrn,1
2025-06-27T08:31:49.454598,esdtt1wz,2,1,1,Party,cntbrn,
2025-06-27T08:31:49.454628,esdtt1wz,2,1,1,Party,spcit,2
2025-06-27T08:31:49.454647,esdtt1wz,2,1,1,Party,other_cit,
2025-06-27T08:31:49.454665,esdtt1wz,2,1,1,Party,gen,1
2025-06-27T08:31:49.454682,esdtt1wz,2,1,1,Party,other_gender,
2025-06-27T08:31:49.454699,esdtt1wz,2,1,1,Party,degree,4
2025-06-27T08:31:49.454716,esdtt1wz,2,1,1,Party,party,1
2025-06-27T08:31:49.454733,esdtt1wz,2,1,1,Party,party_closer,
2025-06-27T08:45:33.423148,esdtt1wz,2,1,1,Party,spbrn,1
2025-06-27T08:45:33.425411,esdtt1wz,2,1,1,Party,cntbrn,
2025-06-27T08:45:33.425452,esdtt1wz,2,1,1,Party,spcit,2
2025-06-27T08:45:33.425484,esdtt1wz,2,1,1,Party,other_cit,
2025-06-27T08:45:33.425513,esdtt1wz,2,1,1,Party,gen,1
2025-06-27T08:45:33.425542,esdtt1wz,2,1,1,Party,other_gender,
2025-06-27T08:45:33.425572,esdtt1wz,2,1,1,Party,degree,4
2025-06-27T08:45:33.425602,esdtt1wz,2,1,1,Party,party,2
2025-06-27T08:45:33.425631,esdtt1wz,2,1,1,Party,party_closer,
2025-06-27T08:45:33.425660,esdtt1wz,2,1,1,Party,party_strong_republican,
2025-06-27T08:47:44.749590,esdtt1wz,5,1,1,Education,degree,5
2025-06-27T08:47:47.098160,esdtt1wz,5,1,1,Gender,gen,1
2025-06-27T08:47:47.099324,esdtt1wz,5,1,1,Gender,other_gender,
2025-06-27T08:56:25.307260,esdtt1wz,2,1,1,Party,spbrn,2
2025-06-27T08:56:25.310575,esdtt1wz,2,1,1,Party,cntbrn,Anguilla
2025-06-27T08:56:25.310620,esdtt1wz,2,1,1,Party,spcit,2
2025-06-27T08:56:25.310652,esdtt1wz,2,1,1,Party,other_cit,American Samoa
2025-06-27T08:56:25.310684,esdtt1wz,2,1,1,Party,gen,3
2025-06-27T08:56:25.310714,esdtt1wz,2,1,1,Party,other_gender,other
2025-06-27T08:56:25.310744,esdtt1wz,2,1,1,Party,degree,4
2025-06-27T08:56:25.310774,esdtt1wz,2,1,1,Party,party,1
2025-06-27T08:56:25.310803,esdtt1wz,2,1,1,Party,party_closer,
2025-06-27T09:15:00.507939,esdtt1wz,5,1,1,Party,spbrn,2
2025-06-27T09:15:00.511930,esdtt1wz,5,1,1,Party,cntbrn,
2025-06-27T09:15:00.511956,esdtt1wz,5,1,1,Party,spcit,2
2025-06-27T09:15:00.511978,esdtt1wz,5,1,1,Party,other_cit,
2025-06-27T09:15:00.511999,esdtt1wz,5,1,1,Party,gen,1
2025-06-27T09:15:00.512019,esdtt1wz,5,1,1,Party,other_gender,
2025-06-27T09:15:00.512039,esdtt1wz,5,1,1,Party,degree,5
2025-06-27T09:15:00.512059,esdtt1wz,5,1,1,Party,party,3
2025-06-27T09:39:02.325836,esdtt1wz,5,1,1,Intro_Questions,spbrn,1
2025-06-27T09:39:02.329479,esdtt1wz,5,1,1,Intro_Questions,cntbrn,
2025-06-27T09:39:02.329504,esdtt1wz,5,1,1,Intro_Questions,spcit,2
2025-06-27T09:39:02.329521,esdtt1wz,5,1,1,Intro_Questions,other_cit,
2025-06-27T09:39:02.329538,esdtt1wz,5,1,1,Intro_Questions,gen,1
2025-06-27T09:39:02.329554,esdtt1wz,5,1,1,Intro_Questions,other_gender,
2025-06-27T09:39:02.329571,esdtt1wz,5,1,1,Intro_Questions,degree,5
2025-06-27T09:39:02.329615,esdtt1wz,5,1,1,Intro_Questions,party,1
2025-06-27T09:39:02.329635,esdtt1wz,5,1,1,Intro_Questions,party_closer,
2025-06-27T09:40:12.566734,esdtt1wz,5,1,1,Intro_Questions,spbrn,1
2025-06-27T09:40:12.569693,esdtt1wz,5,1,1,Intro_Questions,cntbrn,
2025-06-27T09:40:12.569724,esdtt1wz,5,1,1,Intro_Questions,spcit,1
2025-06-27T09:40:12.569745,esdtt1wz,5,1,1,Intro_Questions,other_cit,
2025-06-27T09:40:12.569765,esdtt1wz,5,1,1,Intro_Questions,gen,1
2025-06-27T09:40:12.569784,esdtt1wz,5,1,1,Intro_Questions,other_gender,
2025-06-27T09:40:12.569804,esdtt1wz,5,1,1,Intro_Questions,degree,5
2025-06-27T09:40:12.569822,esdtt1wz,5,1,1,Intro_Questions,party,4
2025-06-27T09:40:12.569841,esdtt1wz,5,1,1,Intro_Questions,party_closer,1
2025-06-27T09:40:12.569861,esdtt1wz,5,1,1,Intro_Questions,party_strong_republican,
2025-06-27T09:40:12.569880,esdtt1wz,5,1,1,Intro_Questions,party_strong_democrat,
2025-06-27T09:40:12.569900,esdtt1wz,5,1,1,Intro_Questions,inc,4
2025-06-27T09:40:12.569919,esdtt1wz,5,1,1,Intro_Questions,inc_hh,3
2025-06-27T09:40:34.447407,esdtt1wz,4,1,1,Education,degree,5
2025-06-27T09:44:20.827452,esdtt1wz,4,1,1,Gender,gen,3
2025-06-27T09:44:20.829612,esdtt1wz,4,1,1,Gender,other_gender,asdf
2025-06-27T09:47:15.830250,esdtt1wz,10,1,1,Intro_Questions,spbrn,2
2025-06-27T09:47:15.835029,esdtt1wz,10,1,1,Intro_Questions,cntbrn,
2025-06-27T09:47:15.835062,esdtt1wz,10,1,1,Intro_Questions,spcit,2
2025-06-27T09:47:15.835081,esdtt1wz,10,1,1,Intro_Questions,other_cit,
2025-06-27T09:47:15.835100,esdtt1wz,10,1,1,Intro_Questions,gen,1
2025-06-27T09:47:15.835118,esdtt1wz,10,1,1,Intro_Questions,other_gender,
2025-06-27T09:47:15.835137,esdtt1wz,10,1,1,Intro_Questions,degree,5
2025-06-27T09:47:15.835155,esdtt1wz,10,1,1,Intro_Questions,party,2
2025-06-27T09:47:15.835174,esdtt1wz,10,1,1,Intro_Questions,party_closer,
2025-06-27T09:47:15.835191,esdtt1wz,10,1,1,Intro_Questions,party_strong_republican,
2025-06-27T09:47:15.835209,esdtt1wz,10,1,1,Intro_Questions,party_strong_democrat,1
2025-06-27T09:47:15.835227,esdtt1wz,10,1,1,Intro_Questions,inc,4
2025-06-27T09:47:15.835245,esdtt1wz,10,1,1,Intro_Questions,inc_hh,5
2025-06-27T09:50:46.923391,esdtt1wz,11,1,1,Intro_Questions,spbrn,2
2025-06-27T09:50:46.925847,esdtt1wz,11,1,1,Intro_Questions,cntbrn,
